description,rank,rank_yoy_change,median_salary,median_salary_yoy_change,live_jobs,historical_vacancies_absolute,historical_vacancies_relative,period,date_scraped,source_url,page
Azure,3,+4,"£65,000",+4.00%,"3,283","6,546",14.84%,3mo,2026-04-08,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=3,1
AI,9,+23,"£75,000",+13.12%,"3,193","3,635",8.24%,3mo,2026-04-08,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=3,1
Python,10,+1,"£67,500",-6.89%,"3,046","3,600",8.16%,3mo,2026-04-08,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=3,1
Cybersecurity,12,+25,"£60,000",+4.40%,"1,560","3,449",7.82%,3mo,2026-04-08,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=3,1
SQL,16,-6,"£60,000",-,"2,460","3,006",6.81%,3mo,2026-04-08,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=3,1
Software Engineering,17,+3,"£75,000",+3.44%,"1,759","2,974",6.74%,3mo,2026-04-08,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=3,1
AWS,18,-6,"£70,932",-2.16%,"2,326","2,835",6.43%,3mo,2026-04-08,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=3,1
Java,59,-19,"£72,500",-7.05%,898,"1,238",2.81%,3mo,2026-04-08,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=3&page=2,2
JavaScript,67,-42,"£60,000",-9.36%,"1,036","1,072",2.43%,3mo,2026-04-08,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=3&page=2,2
Data Science,145,-29,"£70,000",-6.66%,811,641,1.45%,3mo,2026-04-08,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=3&page=4,4
Databricks,187,+5,"£85,000",+3.65%,399,485,1.10%,3mo,2026-04-08,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=3&page=4,4
Snowflake,286,-39,"£90,000",-1.36%,191,271,0.61%,3mo,2026-04-08,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=3&page=7,7
R,402,-75,"£39,200",-36.77%,213,132,0.30%,3mo,2026-04-08,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=3&page=12,12
Azure,4,+3,"£65,000",+4.00%,"3,283","10,975",13.33%,6mo,2026-04-08,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6,1
AI,5,+31,"£72,500",-,"3,193","10,160",12.34%,6mo,2026-04-08,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6,1
Cybersecurity,7,+33,"£55,000",-8.33%,"1,560","9,739",11.83%,6mo,2026-04-08,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6,1
Python,14,-2,"£67,500",-10.00%,"3,046","6,195",7.52%,6mo,2026-04-08,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6,1
SQL,21,-11,"£60,000",-,"2,460","5,445",6.61%,6mo,2026-04-08,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6,1
Software Engineering,23,-6,"£70,000",-3.44%,"1,759","5,289",6.42%,6mo,2026-04-08,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6,1
AWS,24,-13,"£70,000",-3.44%,"2,326","5,226",6.35%,6mo,2026-04-08,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6,1
Java,70,-29,"£75,000",-,898,"2,265",2.75%,6mo,2026-04-08,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&page=2,2
JavaScript,71,-47,"£57,500",-12.87%,"1,036","2,246",2.73%,6mo,2026-04-08,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&page=2,2
Data Science,161,-34,"£71,025",+1.46%,811,"1,104",1.34%,6mo,2026-04-08,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&page=4,4
Databricks,219,-3,"£85,000",+9.67%,399,786,0.95%,6mo,2026-04-08,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&page=5,5
Snowflake,307,+8,"£87,500",-5.40%,191,496,0.60%,6mo,2026-04-08,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&page=7,7
R,415,-35,"£30,500",-50.80%,213,318,0.39%,6mo,2026-04-08,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&page=10,10
